left		00:00:00.000	0.0	00:00:10.980	10.98	00:00:10.980	10.98	o
left		00:00:47.360	47.36	00:00:48.180	48.18	00:00:00.820	0.82	ds
left		00:00:52.625	52.625	00:00:53.685	53.685	00:00:01.060	1.06	ds
left		00:01:17.570	77.57	00:01:18.370	78.37	00:00:00.800	0.8	p
left		00:01:29.550	89.55	00:01:30.140	90.14	00:00:00.590	0.59	d
left		00:02:05.510	125.51	00:02:06.080	126.08	00:00:00.570	0.57	ds
left		00:02:06.510	126.51	00:02:07.370	127.37	00:00:00.860	0.86	ds
left		00:02:38.635	158.635	00:02:39.125	159.125	00:00:00.490	0.49	p
left		00:02:46.280	166.28	00:02:46.880	166.88	00:00:00.600	0.6	p
left		00:03:05.940	185.94	00:03:07.070	187.07	00:00:01.130	1.13	ds
left		00:04:04.505	244.505	00:04:05.615	245.615	00:00:01.110	1.11	p
left		00:04:17.035	257.035	00:04:18.805	258.805	00:00:01.770	1.77	ds
left		00:04:45.800	285.8	00:04:46.630	286.63	00:00:00.830	0.83	ds
left		00:04:47.800	287.8	00:04:49.400	289.4	00:00:01.600	1.6	ds
left		00:05:15.535	315.535	00:05:17.415	317.415	00:00:01.880	1.88	ds
left		00:05:18.140	318.14	00:05:19.390	319.39	00:00:01.250	1.25	ds
left		00:05:19.490	319.49	00:05:21.070	321.07	00:00:01.580	1.58	ds
left		00:05:21.625	321.625	00:05:23.225	323.225	00:00:01.600	1.6	ds
left		00:05:46.055	346.055	00:05:46.925	346.925	00:00:00.870	0.87	p
left		00:05:51.545	351.545	00:05:52.135	352.135	00:00:00.590	0.59	p
left		00:06:04.540	364.54	00:06:05.530	365.53	00:00:00.990	0.99	p
left		00:06:18.750	378.75	00:06:19.380	379.38	00:00:00.630	0.63	ds
left		00:06:51.975	411.975	00:06:52.925	412.925	00:00:00.950	0.95	d
left		00:09:05.240	545.24	00:09:05.860	545.86	00:00:00.620	0.62	ds
left		00:09:08.440	548.44	00:09:09.100	549.1	00:00:00.660	0.66	p
left		00:09:14.965	554.965	00:09:16.265	556.265	00:00:01.300	1.3	do
left		00:09:44.280	584.28	00:09:46.000	586.0	00:00:01.720	1.72	p
left		00:10:27.730	627.73	00:10:28.820	628.82	00:00:01.090	1.09	p
right		00:00:00.000	0.0	00:00:10.980	10.98	00:00:10.980	10.98	o
right		00:00:46.000	46.0	00:00:47.770	47.77	00:00:01.770	1.77	dr
right		00:00:51.490	51.49	00:00:53.450	53.45	00:00:01.960	1.96	do
right		00:01:18.860	78.86	00:01:20.080	80.08	00:00:01.220	1.22	p
right		00:01:21.015	81.015	00:01:21.525	81.525	00:00:00.510	0.51	p
right		00:01:34.880	94.88	00:01:35.680	95.68	00:00:00.800	0.8	p
right		00:01:36.060	96.06	00:01:36.700	96.7	00:00:00.640	0.64	p
right		00:01:37.180	97.18	00:01:38.780	98.78	00:00:01.600	1.6	d
right		00:01:53.860	113.86	00:01:54.800	114.8	00:00:00.940	0.94	p
right		00:02:05.860	125.86	00:02:06.550	126.55	00:00:00.690	0.69	dr
right		00:02:06.560	126.56	00:02:07.310	127.31	00:00:00.750	0.75	do
right		00:02:37.840	157.84	00:02:38.660	158.66	00:00:00.820	0.82	p
right		00:02:47.180	167.18	00:02:47.780	167.78	00:00:00.600	0.6	p
right		00:02:48.060	168.06	00:02:49.020	169.02	00:00:00.960	0.96	p
right		00:03:25.940	205.94	00:03:27.520	207.52	00:00:01.580	1.58	p
right		00:03:33.195	213.195	00:03:34.145	214.145	00:00:00.950	0.95	d
right		00:03:54.740	234.74	00:03:55.560	235.56	00:00:00.820	0.82	p
right		00:04:11.940	251.94	00:04:12.460	252.46	00:00:00.520	0.52	p
right		00:04:17.040	257.04	00:04:19.440	259.44	00:00:02.400	2.4	do
right		00:04:35.660	275.66	00:04:36.180	276.18	00:00:00.520	0.52	p
right		00:04:44.460	284.46	00:04:45.730	285.73	00:00:01.270	1.27	dr
right		00:04:45.770	285.77	00:04:49.280	289.28	00:00:03.510	3.51	do
right		00:04:49.320	289.32	00:04:50.370	290.37	00:00:01.050	1.05	do
right		00:05:12.460	312.46	00:05:13.390	313.39	00:00:00.930	0.93	p
right		00:05:15.640	315.64	00:05:16.440	316.44	00:00:00.800	0.8	do
right		00:05:16.565	316.565	00:05:18.975	318.975	00:00:02.410	2.41	do
right		00:05:41.700	341.7	00:05:42.240	342.24	00:00:00.540	0.54	p
right		00:05:46.360	346.36	00:05:48.420	348.42	00:00:02.060	2.06	p
right		00:05:49.940	349.94	00:05:51.980	351.98	00:00:02.040	2.04	p
right		00:05:54.805	354.805	00:05:57.395	357.395	00:00:02.590	2.59	dr
right		00:06:21.140	381.14	00:06:21.620	381.62	00:00:00.480	0.48	ds
right		00:06:41.665	401.665	00:06:42.075	402.075	00:00:00.410	0.41	p
right		00:06:46.200	406.2	00:06:47.220	407.22	00:00:01.020	1.02	p
right		00:06:50.030	410.03	00:06:51.070	411.07	00:00:01.040	1.04	p
right		00:06:51.940	411.94	00:06:53.860	413.86	00:00:01.920	1.92	d
right		00:07:22.650	442.65	00:07:23.460	443.46	00:00:00.810	0.81	p
right		00:07:23.940	443.94	00:07:26.750	446.75	00:00:02.810	2.81	do
right		00:07:31.860	451.86	00:07:34.120	454.12	00:00:02.260	2.26	do
right		00:08:11.980	491.98	00:08:12.780	492.78	00:00:00.800	0.8	p
right		00:08:37.515	517.515	00:08:38.325	518.325	00:00:00.810	0.81	p
right		00:08:46.795	526.795	00:08:47.575	527.575	00:00:00.780	0.78	p
