left		00:00:00.000	0.0	00:00:12.120	12.12	00:00:12.120	12.12	o
left		00:04:13.730	253.73	00:04:15.040	255.04	00:00:01.310	1.31	p
left		00:04:24.190	264.19	00:04:25.610	265.61	00:00:01.420	1.42	ds
left		00:04:42.930	282.93	00:04:44.020	284.02	00:00:01.090	1.09	ds
left		00:04:45.620	285.62	00:04:46.290	286.29	00:00:00.670	0.67	ds
left		00:04:50.225	290.225	00:04:51.725	291.725	00:00:01.500	1.5	do
left		00:06:00.555	360.555	00:06:01.235	361.235	00:00:00.680	0.68	d
left		00:06:03.000	363.0	00:06:03.650	363.65	00:00:00.650	0.65	d
left		00:06:31.000	391.0	00:06:31.820	391.82	00:00:00.820	0.82	ds
left		00:06:50.685	410.685	00:06:52.235	412.235	00:00:01.550	1.55	ds
left		00:07:30.095	450.095	00:07:31.135	451.135	00:00:01.040	1.04	p
left		00:08:38.315	518.315	00:08:39.475	519.475	00:00:01.160	1.16	do
left		00:08:40.200	520.2	00:08:41.120	521.12	00:00:00.920	0.92	do
left		00:09:37.480	577.48	00:09:38.360	578.36	00:00:00.880	0.88	ds
left		00:09:46.720	586.72	00:09:48.030	588.03	00:00:01.310	1.31	ds
left		00:10:00.090	600.09	00:10:01.150	601.15	00:00:01.060	1.06	ds
left		00:11:13.775	673.775	00:11:14.485	674.485	00:00:00.710	0.71	ds
left		00:11:22.960	682.96	00:11:24.000	684.0	00:00:01.040	1.04	ds
left		00:11:28.220	688.22	00:11:29.220	689.22	00:00:01.000	1.0	p
left		00:11:32.260	692.26	00:11:33.910	693.91	00:00:01.650	1.65	ds
left		00:11:58.600	718.6	00:11:59.240	719.24	00:00:00.640	0.64	do
left		00:12:00.765	720.765	00:12:01.855	721.855	00:00:01.090	1.09	do
left		00:13:07.845	787.845	00:13:08.415	788.415	00:00:00.570	0.57	do
left		00:13:11.755	791.755	00:13:12.635	792.635	00:00:00.880	0.88	p
right		00:00:00.000	0.0	00:00:12.120	12.12	00:00:12.120	12.12	o
right		00:01:05.240	65.24	00:01:05.900	65.9	00:00:00.660	0.66	p
right		00:01:12.000	72.0	00:01:12.970	72.97	00:00:00.970	0.97	p
right		00:01:38.670	98.67	00:01:39.930	99.93	00:00:01.260	1.26	dr
right		00:01:41.660	101.66	00:01:42.400	102.4	00:00:00.740	0.74	p
right		00:01:42.575	102.575	00:01:43.115	103.115	00:00:00.540	0.54	dr
right		00:01:43.190	103.19	00:01:43.800	103.8	00:00:00.610	0.61	p
right		00:01:53.160	113.16	00:01:53.860	113.86	00:00:00.700	0.7	p
right		00:01:55.780	115.78	00:01:56.320	116.32	00:00:00.540	0.54	p
right		00:02:07.230	127.23	00:02:08.310	128.31	00:00:01.080	1.08	p
right		00:02:14.320	134.32	00:02:14.960	134.96	00:00:00.640	0.64	p
right		00:02:16.650	136.65	00:02:17.450	137.45	00:00:00.800	0.8	p
right		00:02:21.960	141.96	00:02:22.480	142.48	00:00:00.520	0.52	p
right		00:02:34.470	154.47	00:02:35.390	155.39	00:00:00.920	0.92	p
right		00:02:35.600	155.6	00:02:36.260	156.26	00:00:00.660	0.66	p
right		00:02:50.100	170.1	00:02:50.830	170.83	00:00:00.730	0.73	p
right		00:02:55.060	175.06	00:02:55.880	175.88	00:00:00.820	0.82	p
right		00:03:08.840	188.84	00:03:11.200	191.2	00:00:02.360	2.36	p
right		00:03:31.880	211.88	00:03:33.400	213.4	00:00:01.520	1.52	p
right		00:04:12.280	252.28	00:04:13.460	253.46	00:00:01.180	1.18	p
right		00:04:24.640	264.64	00:04:27.020	267.02	00:00:02.380	2.38	do
right		00:04:43.570	283.57	00:04:44.980	284.98	00:00:01.410	1.41	do
