left		00:00:00.000	0.0	00:00:10.400	10.4	00:00:10.400	10.4	o
left		00:01:35.790	95.79	00:01:36.410	96.41	00:00:00.620	0.62	ds
left		00:01:36.700	96.7	00:01:38.450	98.45	00:00:01.750	1.75	ds
left		00:01:52.635	112.635	00:01:53.415	113.415	00:00:00.780	0.78	p
left		00:01:59.250	119.25	00:02:00.230	120.23	00:00:00.980	0.98	ds
left		00:02:22.505	142.505	00:02:23.075	143.075	00:00:00.570	0.57	p
left		00:02:48.830	168.83	00:02:49.260	169.26	00:00:00.430	0.43	p
left		00:02:58.880	178.88	00:02:59.670	179.67	00:00:00.790	0.79	ds
left		00:03:10.685	190.685	00:03:12.145	192.145	00:00:01.460	1.46	ds
left		00:03:21.170	201.17	00:03:21.860	201.86	00:00:00.690	0.69	p
left		00:03:26.640	206.64	00:03:28.840	208.84	00:00:02.200	2.2	ds
left		00:03:58.850	238.85	00:03:59.360	239.36	00:00:00.510	0.51	p
left		00:04:13.565	253.565	00:04:14.205	254.205	00:00:00.640	0.64	p
left		00:04:37.620	277.62	00:04:39.770	279.77	00:00:02.150	2.15	p
left		00:05:59.550	359.55	00:06:00.660	360.66	00:00:01.110	1.11	p
left		00:06:01.810	361.81	00:06:02.790	362.79	00:00:00.980	0.98	p
left		00:06:11.560	371.56	00:06:12.380	372.38	00:00:00.820	0.82	p
left		00:06:21.650	381.65	00:06:23.130	383.13	00:00:01.480	1.48	p
left		00:06:34.045	394.045	00:06:35.255	395.255	00:00:01.210	1.21	p
left		00:07:01.280	421.28	00:07:02.020	422.02	00:00:00.740	0.74	p
left		00:07:07.070	427.07	00:07:08.450	428.45	00:00:01.380	1.38	dg
left		00:07:19.280	439.28	00:07:19.950	439.95	00:00:00.670	0.67	do
left		00:07:34.630	454.63	00:07:35.260	455.26	00:00:00.630	0.63	p
left		00:07:36.980	456.98	00:07:38.030	458.03	00:00:01.050	1.05	p
left		00:08:01.155	481.155	00:08:02.555	482.555	00:00:01.400	1.4	ds
left		00:08:02.725	482.725	00:08:04.585	484.585	00:00:01.860	1.86	ds
left		00:08:05.550	485.55	00:08:07.200	487.2	00:00:01.650	1.65	ds
left		00:08:13.010	493.01	00:08:13.880	493.88	00:00:00.870	0.87	ds
left		00:08:48.235	528.235	00:08:48.675	528.675	00:00:00.440	0.44	p
left		00:08:49.800	529.8	00:08:50.780	530.78	00:00:00.980	0.98	p
left		00:08:51.300	531.3	00:08:53.590	533.59	00:00:02.290	2.29	ds
left		00:08:56.685	536.685	00:08:58.155	538.155	00:00:01.470	1.47	p
left		00:09:25.750	565.75	00:09:27.110	567.11	00:00:01.360	1.36	ds
left		00:09:45.195	585.195	00:09:46.055	586.055	00:00:00.860	0.86	p
left		00:09:51.210	591.21	00:09:52.080	592.08	00:00:00.870	0.87	p
left		00:09:53.275	593.275	00:09:53.905	593.905	00:00:00.630	0.63	p
left		00:10:13.835	613.835	00:10:14.995	614.995	00:00:01.160	1.16	p
left		00:10:17.820	617.82	00:10:18.980	618.98	00:00:01.160	1.16	p
left		00:10:21.120	621.12	00:10:22.810	622.81	00:00:01.690	1.69	ds
left		00:10:34.540	634.54	00:10:35.220	635.22	00:00:00.680	0.68	p
left		00:11:56.760	716.76	00:11:57.790	717.79	00:00:01.030	1.03	dg
left		00:11:58.960	718.96	00:12:00.650	720.65	00:00:01.690	1.69	ds
left		00:12:21.760	741.76	00:12:22.920	742.92	00:00:01.160	1.16	ds
left		00:12:23.855	743.855	00:12:24.845	744.845	00:00:00.990	0.99	p
left		00:12:34.860	754.86	00:12:35.620	755.62	00:00:00.760	0.76	p
left		00:13:01.690	781.69	00:13:02.560	782.56	00:00:00.870	0.87	ds
left		00:13:12.310	792.31	00:13:14.250	794.25	00:00:01.940	1.94	dg
left		00:13:23.300	803.3	00:13:24.620	804.62	00:00:01.320	1.32	p
left		00:13:32.110	812.11	00:13:34.070	814.07	00:00:01.960	1.96	ds
left		00:13:36.340	816.34	00:13:36.890	816.89	00:00:00.550	0.55	p
left		00:14:01.025	841.025	00:14:03.705	843.705	00:00:02.680	2.68	dg
left		00:14:20.930	860.93	00:14:22.360	862.36	00:00:01.430	1.43	dg
left		00:14:31.230	871.23	00:14:33.700	873.7	00:00:02.470	2.47	d
left		00:14:50.555	890.555	00:14:51.745	891.745	00:00:01.190	1.19	dr
left		00:14:55.640	895.64	00:14:56.970	896.97	00:00:01.330	1.33	p
left		00:14:58.145	898.145	00:15:00.075	900.075	00:00:01.930	1.93	do
left		00:15:14.050	914.05	00:15:14.940	914.94	00:00:00.890	0.89	p
left		00:16:09.730	969.73	00:16:10.870	970.87	00:00:01.140	1.14	p
left		00:16:24.990	984.99	00:16:27.890	987.89	00:00:02.900	2.9	ds
left		00:16:46.135	1006.135	00:16:47.625	1007.625	00:00:01.490	1.49	ds
left		00:16:48.135	1008.135	00:16:50.025	1010.025	00:00:01.890	1.89	ds
left		00:16:53.825	1013.825	00:16:54.995	1014.995	00:00:01.170	1.17	ds
left		00:16:58.260	1018.26	00:16:59.880	1019.88	00:00:01.620	1.62	ds
left		00:17:18.315	1038.315	00:17:19.105	1039.105	00:00:00.790	0.79	p
left		00:17:29.065	1049.065	00:17:31.695	1051.695	00:00:02.630	2.63	d
left		00:17:52.115	1072.115	00:17:55.365	1075.365	00:00:03.250	3.25	ds
left		00:18:08.435	1088.435	00:18:10.115	1090.115	00:00:01.680	1.68	ds
left		00:18:11.110	1091.11	00:18:12.500	1092.5	00:00:01.390	1.39	ds
left		00:18:15.500	1095.5	00:18:16.510	1096.51	00:00:01.010	1.01	p
left		00:18:18.450	1098.45	00:18:19.300	1099.3	00:00:00.850	0.85	p
left		00:18:57.025	1137.025	00:18:58.555	1138.555	00:00:01.530	1.53	p
left		00:18:59.770	1139.77	00:19:01.520	1141.52	00:00:01.750	1.75	p
left		00:19:09.970	1149.97	00:19:10.650	1150.65	00:00:00.680	0.68	p
left		00:19:17.660	1157.66	00:19:19.235	1159.235	00:00:01.575	1.575	d
right		00:00:00.000	0.0	00:00:10.400	10.4	00:00:10.400	10.4	o
right		00:01:36.245	96.245	00:01:36.700	96.7	00:00:00.455	0.455	dr
right		00:01:36.700	96.7	00:01:38.450	98.45	00:00:01.750	1.75	do
right		00:01:51.720	111.72	00:01:52.560	112.56	00:00:00.840	0.84	p
right		00:02:00.160	120.16	00:02:01.040	121.04	00:00:00.880	0.88	do
right		00:02:11.600	131.6	00:02:12.220	132.22	00:00:00.620	0.62	p
right		00:02:19.280	139.28	00:02:20.040	140.04	00:00:00.760	0.76	p
right		00:02:29.060	149.06	00:02:30.220	150.22	00:00:01.160	1.16	p
right		00:02:41.180	161.18	00:02:43.460	163.46	00:00:02.280	2.28	dr
right		00:02:44.300	164.3	00:02:45.640	165.64	00:00:01.340	1.34	do
right		00:02:46.280	166.28	00:02:47.020	167.02	00:00:00.740	0.74	p
right		00:02:59.700	179.7	00:03:00.700	180.7	00:00:01.000	1.0	do
right		00:03:09.800	189.8	00:03:11.040	191.04	00:00:01.240	1.24	do
right		00:03:13.930	193.93	00:03:14.440	194.44	00:00:00.510	0.51	p
right		00:03:26.330	206.33	00:03:29.020	209.02	00:00:02.690	2.69	do
right		00:03:30.185	210.185	00:03:33.315	213.315	00:00:03.130	3.13	ds
right		00:03:58.215	238.215	00:03:59.335	239.335	00:00:01.120	1.12	p
right		00:04:01.360	241.36	00:04:02.730	242.73	00:00:01.370	1.37	p
right		00:04:13.060	253.06	00:04:13.700	253.7	00:00:00.640	0.64	p
right		00:04:15.960	255.96	00:04:17.280	257.28	00:00:01.320	1.32	p
right		00:04:22.860	262.86	00:04:23.500	263.5	00:00:00.640	0.64	p
right		00:04:48.140	288.14	00:04:48.680	288.68	00:00:00.540	0.54	p
right		00:05:09.240	309.24	00:05:10.120	310.12	00:00:00.880	0.88	p
right		00:05:12.780	312.78	00:05:13.540	313.54	00:00:00.760	0.76	p
right		00:05:16.920	316.92	00:05:18.660	318.66	00:00:01.740	1.74	p
right		00:06:12.640	372.64	00:06:13.860	373.86	00:00:01.220	1.22	p
right		00:06:21.100	381.1	00:06:22.320	382.32	00:00:01.220	1.22	p
right		00:06:27.200	387.2	00:06:28.560	388.56	00:00:01.360	1.36	dr
right		00:06:32.160	392.16	00:06:33.580	393.58	00:00:01.420	1.42	p
right		00:06:35.640	395.64	00:06:36.860	396.86	00:00:01.220	1.22	d
right		00:06:57.750	417.75	00:06:58.790	418.79	00:00:01.040	1.04	p
right		00:07:02.055	422.055	00:07:02.805	422.805	00:00:00.750	0.75	p
right		00:07:08.140	428.14	00:07:09.340	429.34	00:00:01.200	1.2	do
right		00:07:17.350	437.35	00:07:19.940	439.94	00:00:02.590	2.59	ds
right		00:07:21.630	441.63	00:07:23.050	443.05	00:00:01.420	1.42	ds
right		00:07:59.540	479.54	00:08:01.280	481.28	00:00:01.740	1.74	dr
right		00:08:01.560	481.56	00:08:04.130	484.13	00:00:02.570	2.57	do
right		00:08:04.310	484.31	00:08:05.690	485.69	00:00:01.380	1.38	do
right		00:08:13.800	493.8	00:08:14.520	494.52	00:00:00.720	0.72	dr
right		00:08:38.300	518.3	00:08:38.820	518.82	00:00:00.520	0.52	p
right		00:08:48.260	528.26	00:08:48.960	528.96	00:00:00.700	0.7	p
right		00:08:52.120	532.12	00:08:53.640	533.64	00:00:01.520	1.52	do
right		00:08:53.965	533.965	00:08:54.785	534.785	00:00:00.820	0.82	p
right		00:08:54.880	534.88	00:08:56.440	536.44	00:00:01.560	1.56	dr
right		00:09:01.720	541.72	00:09:03.520	543.52	00:00:01.800	1.8	p
right		00:09:26.765	566.765	00:09:28.185	568.185	00:00:01.420	1.42	do
right		00:09:44.640	584.64	00:09:45.360	585.36	00:00:00.720	0.72	p
right		00:09:52.590	592.59	00:09:53.290	593.29	00:00:00.700	0.7	p
