left		00:00:00.000	0.0	00:00:13.190	13.19	00:00:13.190	13.19	o
left		00:01:42.810	102.81	00:01:43.520	103.52	00:00:00.710	0.71	p
left		00:01:50.460	110.46	00:01:51.010	111.01	00:00:00.550	0.55	ds
left		00:02:08.180	128.18	00:02:09.340	129.34	00:00:01.160	1.16	p
left		00:02:10.630	130.63	00:02:12.420	132.42	00:00:01.790	1.79	d
left		00:02:27.920	147.92	00:02:28.540	148.54	00:00:00.620	0.62	p
left		00:02:34.110	154.11	00:02:34.680	154.68	00:00:00.570	0.57	ds
left		00:02:41.505	161.505	00:02:41.945	161.945	00:00:00.440	0.44	p
left		00:02:47.360	167.36	00:02:47.720	167.72	00:00:00.360	0.36	p
left		00:02:58.060	178.06	00:02:58.740	178.74	00:00:00.680	0.68	p
left		00:03:08.485	188.485	00:03:09.185	189.185	00:00:00.700	0.7	p
left		00:03:38.575	218.575	00:03:39.535	219.535	00:00:00.960	0.96	ds
left		00:04:08.870	248.87	00:04:09.680	249.68	00:00:00.810	0.81	ds
left		00:04:12.825	252.825	00:04:13.515	253.515	00:00:00.690	0.69	p
left		00:04:13.965	253.965	00:04:14.595	254.595	00:00:00.630	0.63	p
left		00:04:21.980	261.98	00:04:24.890	264.89	00:00:02.910	2.91	p
left		00:04:25.170	265.17	00:04:27.240	267.24	00:00:02.070	2.07	p
left		00:04:32.410	272.41	00:04:33.520	273.52	00:00:01.110	1.11	p
left		00:04:42.600	282.6	00:04:43.110	283.11	00:00:00.510	0.51	do
left		00:04:48.600	288.6	00:04:49.340	289.34	00:00:00.740	0.74	p
left		00:04:58.240	298.24	00:04:59.010	299.01	00:00:00.770	0.77	p
left		00:05:18.215	318.215	00:05:19.045	319.045	00:00:00.830	0.83	ds
left		00:05:21.940	321.94	00:05:23.480	323.48	00:00:01.540	1.54	ds
left		00:05:25.665	325.665	00:05:28.985	328.985	00:00:03.320	3.32	ds
left		00:05:44.090	344.09	00:05:44.520	344.52	00:00:00.430	0.43	ds
left		00:05:47.140	347.14	00:05:47.980	347.98	00:00:00.840	0.84	p
left		00:05:52.465	352.465	00:05:53.265	353.265	00:00:00.800	0.8	p
left		00:06:08.525	368.525	00:06:09.715	369.715	00:00:01.190	1.19	ds
left		00:06:42.085	402.085	00:06:42.725	402.725	00:00:00.640	0.64	p
left		00:06:46.900	406.9	00:06:48.310	408.31	00:00:01.410	1.41	p
left		00:07:05.220	425.22	00:07:08.910	428.91	00:00:03.690	3.69	ds
left		00:07:24.970	444.97	00:07:25.560	445.56	00:00:00.590	0.59	ds
left		00:07:28.565	448.565	00:07:29.405	449.405	00:00:00.840	0.84	p
left		00:07:45.098	465.098	00:07:47.198	467.198	00:00:02.100	2.1	d
left		00:08:12.924	492.924	00:08:13.274	493.274	00:00:00.350	0.35	ds
left		00:08:14.085	494.085	00:08:15.285	495.285	00:00:01.200	1.2	p
left		00:08:42.555	522.555	00:08:43.515	523.515	00:00:00.960	0.96	ds
left		00:08:49.338	529.338	00:08:50.018	530.018	00:00:00.680	0.68	ds
left		00:09:18.480	558.48	00:09:19.290	559.29	00:00:00.810	0.81	ds
left		00:09:19.320	559.32	00:09:20.850	560.85	00:00:01.530	1.53	ds
left		00:09:23.005	563.005	00:09:24.025	564.025	00:00:01.020	1.02	ds
left		00:09:39.305	579.305	00:09:40.315	580.315	00:00:01.010	1.01	ds
left		00:09:40.475	580.475	00:09:43.575	583.575	00:00:03.100	3.1	ds
left		00:09:58.375	598.375	00:09:59.005	599.005	00:00:00.630	0.63	ds
left		00:09:59.355	599.355	00:09:59.785	599.785	00:00:00.430	0.43	ds
left		00:09:59.995	599.995	00:10:00.995	600.995	00:00:01.000	1.0	ds
left		00:10:18.254	618.254	00:10:19.264	619.264	00:00:01.010	1.01	ds
left		00:10:27.028	627.028	00:10:27.858	627.858	00:00:00.830	0.83	ds
left		00:10:44.193	644.193	00:10:45.363	645.363	00:00:01.170	1.17	ds
left		00:11:15.108	675.108	00:11:15.868	675.868	00:00:00.760	0.76	p
left		00:11:15.953	675.953	00:11:17.183	677.183	00:00:01.230	1.23	p
left		00:11:17.553	677.553	00:11:18.403	678.403	00:00:00.850	0.85	p
left		00:11:19.960	679.96	00:11:20.760	680.76	00:00:00.800	0.8	p
left		00:11:28.669	688.669	00:11:29.909	689.909	00:00:01.240	1.24	ds
