left		00:00:00.000	0.0	00:00:10.105	10.105	00:00:10.105	10.105	o
left		00:01:49.280	109.28	00:01:49.640	109.64	00:00:00.360	0.36	dr
left		00:01:49.735	109.735	00:01:50.995	110.995	00:00:01.260	1.26	p
left		00:02:04.315	124.315	00:02:06.285	126.285	00:00:01.970	1.97	p
left		00:02:06.535	126.535	00:02:07.605	127.605	00:00:01.070	1.07	do
left		00:02:08.025	128.025	00:02:08.815	128.815	00:00:00.790	0.79	do
left		00:02:09.355	129.355	00:02:10.725	130.725	00:00:01.370	1.37	ds
left		00:02:11.555	131.555	00:02:12.265	132.265	00:00:00.710	0.71	p
left		00:02:15.490	135.49	00:02:16.810	136.81	00:00:01.320	1.32	p
left		00:02:20.795	140.795	00:02:21.565	141.565	00:00:00.770	0.77	p
left		00:02:57.960	177.96	00:02:58.770	178.77	00:00:00.810	0.81	ds
left		00:03:21.340	201.34	00:03:22.780	202.78	00:00:01.440	1.44	ds
left		00:03:30.295	210.295	00:03:31.605	211.605	00:00:01.310	1.31	p
left		00:03:31.615	211.615	00:03:32.095	212.095	00:00:00.480	0.48	p
left		00:03:38.350	218.35	00:03:39.070	219.07	00:00:00.720	0.72	ds
left		00:03:39.155	219.155	00:03:40.075	220.075	00:00:00.920	0.92	ds
left		00:03:40.810	220.81	00:03:41.590	221.59	00:00:00.780	0.78	p
left		00:03:48.440	228.44	00:03:49.360	229.36	00:00:00.920	0.92	ds
left		00:03:50.955	230.955	00:03:52.175	232.175	00:00:01.220	1.22	p
left		00:04:00.550	240.55	00:04:01.550	241.55	00:00:01.000	1.0	ds
left		00:04:01.595	241.595	00:04:03.355	243.355	00:00:01.760	1.76	ds
left		00:04:03.450	243.45	00:04:04.710	244.71	00:00:01.260	1.26	ds
left		00:04:05.505	245.505	00:04:07.095	247.095	00:00:01.590	1.59	ds
left		00:04:08.905	248.905	00:04:09.725	249.725	00:00:00.820	0.82	ds
left		00:04:10.580	250.58	00:04:12.460	252.46	00:00:01.880	1.88	ds
left		00:04:27.420	267.42	00:04:29.400	269.4	00:00:01.980	1.98	ds
left		00:04:40.325	280.325	00:04:41.365	281.365	00:00:01.040	1.04	p
left		00:04:58.175	298.175	00:04:59.745	299.745	00:00:01.570	1.57	do
left		00:05:05.490	305.49	00:05:08.220	308.22	00:00:02.730	2.73	dg
left		00:05:12.490	312.49	00:05:14.120	314.12	00:00:01.630	1.63	dg
left		00:05:15.845	315.845	00:05:16.825	316.825	00:00:00.980	0.98	dg
left		00:05:29.040	329.04	00:05:30.320	330.32	00:00:01.280	1.28	p
left		00:05:32.510	332.51	00:05:33.590	333.59	00:00:01.080	1.08	p
left		00:05:35.485	335.485	00:05:36.755	336.755	00:00:01.270	1.27	ds
left		00:05:45.470	345.47	00:05:46.570	346.57	00:00:01.100	1.1	do
left		00:05:46.605	346.605	00:05:47.415	347.415	00:00:00.810	0.81	dr
left		00:05:58.785	358.785	00:05:59.725	359.725	00:00:00.940	0.94	p
left		00:06:11.135	371.135	00:06:12.455	372.455	00:00:01.320	1.32	dg
left		00:06:40.010	400.01	00:06:40.810	400.81	00:00:00.800	0.8	ds
left		00:06:42.235	402.235	00:06:43.570	403.57	00:00:01.335	1.335	ds
left		00:06:43.570	403.57	00:06:44.870	404.87	00:00:01.300	1.3	ds
left		00:06:56.265	416.265	00:06:57.175	417.175	00:00:00.910	0.91	ds
left		00:07:11.380	431.38	00:07:12.390	432.39	00:00:01.010	1.01	ds
left		00:07:12.840	432.84	00:07:13.980	433.98	00:00:01.140	1.14	ds
left		00:07:30.635	450.635	00:07:31.745	451.745	00:00:01.110	1.11	p
left		00:07:35.530	455.53	00:07:36.970	456.97	00:00:01.440	1.44	ds
left		00:07:38.920	458.92	00:07:40.580	460.58	00:00:01.660	1.66	ds
